,map_id,plays,difficulty,duration,density,genre,artist_popularity,release_year,rhythm_sync,pattern_readability,design_creativity,style_consistency,mapper_reputation,map_status,tournament_usage,collaborations
273,273,11,0.3620168015753823,188.86582256003524,0.48624186041222806,hiphop,0.6777995740228802,2012,0.9064902051992791,0.8345407971924244,0.622296790418812,0.6582557772043897,0.41522145246173053,0.5817687417082098,0.3769358587895465,0.37614255279291897
274,274,7,0.2941845176549577,150.0068697319854,0.5383584350504014,electronic,0.3515132406213545,2018,0.8780347866191346,0.9325417053907344,0.5658826054816126,0.8434395299547773,0.6997534194773907,0.18961129112539232,0.6735410261436153,0.3382568088757283
275,275,2,0.4141733312417389,134.1900660704203,0.5290957193963537,hiphop,0.7469793783143707,2000,0.6279731985388483,0.7520163194314295,0.6403545606202355,0.6813235937460438,0.37055684705227776,0.42781231994676105,0.5171260403402265,0.49904149304818834
276,276,14,0.32035586108873637,180.1509516225682,0.5270839674711856,electronic,0.576506152620766,2013,0.7935347298874447,0.7505567545844538,0.5313757992303875,0.47995840633010023,0.4804020450377491,0.44564434811804354,0.12296640504189138,0.14776773274935395
277,277,3,0.4333442653704655,154.6659530715621,0.5439019940555188,rock,0.5673781022682667,2014,0.6679427252322698,0.7955325647514657,0.5585875442304398,0.6046186942961558,0.5752111651235343,0.24524228459977532,0.34464295014198243,-0.047649614149573416
278,278,2,0.4562675644272163,174.76381042032236,0.42769599015663884,metal,0.254538305822821,2007,0.6504467390802917,0.8533546220508734,0.26999596112436125,0.6158842110835756,0.22349647990586397,0.4691806309319899,0.36678283765678554,0.320306523253081
279,279,0,-0.02271798284983062,180.89062143341346,0.29030970684959156,rock,0.7217663300766105,2014,0.4828012963278969,0.8103804247329911,0.49568907882409413,0.6406621476337626,0.4463454345039835,0.5016596756789277,0.24123295324067826,0.5650868565962376
280,280,5,0.6264429863521355,143.72620283076418,0.3513004249380393,electronic,0.8343163194765294,2021,0.8000936623941317,0.8189260355603827,0.6066196410065784,0.8178948950213235,0.5412194864941867,0.5676057275266472,0.2886799526847629,0.07219320451860547
281,281,4,0.6363040644997646,129.84506256363028,0.4683131797693076,pop,0.534004611302371,2013,0.8858692532314414,0.6177779110936148,0.691969106152434,0.8576994775767587,0.3565615206835473,0.6240617187505635,0.35791205485974975,0.38704113401516194
282,282,17,0.6958628303786529,201.78109986477475,0.34957662688592084,electronic,0.4041508332078672,2024,0.8993166706081404,0.8097856867098838,0.7177877393909176,0.5443449838911315,0.48156370697788325,0.2543640260140884,0.4242195664317987,0.4069143784514166
283,283,5,0.4432202492291972,126.83965286588115,0.30946962276258005,hiphop,0.42664053922324213,2013,0.8003390202417463,0.8996103921002373,0.9195980864774915,0.505895247549369,0.3278770152856643,0.5580214234426619,0.48330461145459036,0.5218828937429403
284,284,20,0.6314966806429436,164.20227395556572,0.4253623828222537,metal,0.7499680491591555,2001,0.785603469169336,0.844717463228092,0.943110474951899,0.6357366982581801,0.704886008555727,0.5274911226321994,0.4264338326139931,0.20940065860270893
285,285,1,0.28131004947983673,194.4925296460302,0.4645654811404546,classical,0.704193858080076,2004,0.8405659300130678,0.6941771347479027,0.47346803438226626,0.782899083098851,0.5458627194690294,0.30840805947601113,0.2244588630505362,0.47953834291942243
286,286,1,0.29749495821097915,210.89538864975634,0.5277142448500153,electronic,0.8047216462753497,2004,0.9523799332413085,0.5665964190014078,0.5713144727288901,0.5332696146620399,0.3713836758255018,0.6470639236202609,0.2192489843850839,0.39125906471184274
287,287,0,0.1762543939377244,207.0994556166024,0.7528971863136905,rock,0.5456910215073939,2013,0.7216055699398564,0.4874281020762168,0.7238030388660124,0.773763801635135,0.5597774262727504,0.23195207095358938,0.5019737704994488,0.5048712201522908
288,288,0,0.42780650206341125,244.86468065666065,0.17282231618904126,rock,0.7287249062370027,2004,0.6182628458400616,0.8415773355202179,0.1306445911437295,0.6340844846207794,0.6188979141250178,0.5652930716195611,0.1210589923610974,0.5085146241764829
289,289,0,0.3627525242048998,169.60142680463704,0.24841659838354574,metal,0.2876404181709751,2002,0.5744733391739176,0.6755871784311208,0.37292770606687675,0.7228154206532822,0.7806106648504736,0.4982494814627195,0.03455758754003868,0.09494470586652562
290,290,0,0.6951637721615306,132.7547536300284,0.4029653847976141,jazz,0.7986890865684562,2020,0.2924549286136096,0.5872169241941219,0.6696697303931612,0.5653906341868362,0.25459156423567897,0.11482541410601449,0.38869834815345217,0.14308314706918665
291,291,10,0.5011275973172254,177.32645938832653,0.5948207731780035,classical,0.5841195165300551,2019,0.940970696206181,0.851451631882891,0.41872865517720914,0.7241071504368909,0.33389321205104194,0.6998601356052183,0.574450978159606,0.4909016096435889
292,292,4,0.7693750263602359,153.106390252798,0.41212349121356684,classical,0.3019779362488194,2009,0.9306526148628482,0.3390549282021696,0.65947648993572,0.9901442366966821,0.49905348607781713,0.5867692073640196,0.5405034579859181,0.24173595613232268
293,293,2,0.475384067711675,182.13164804261075,0.6220835570048298,pop,0.5163485606825944,2011,0.8724073593755775,0.662186289858864,0.5052081856840559,0.8875084655097216,0.5481603937238191,0.5817078199714563,0.28175147967507275,0.1986930727051777
294,294,0,0.7859817374737386,138.47204937033936,0.61584029447512,hiphop,0.39983999664853415,2006,0.6916651039406911,0.6275358476830457,0.5144078829044324,0.773253620341289,0.5349510076006045,0.3354092830625284,0.20704487594585141,0.2572244803550461
295,295,3,0.47800451346147926,169.59974483274684,0.44488655597280924,pop,0.04691679259158765,2002,0.7302807102024798,0.8696445445820729,0.6642934035343646,0.7203930725000005,0.32000384199830445,0.44632281059701295,0.12457237162527593,0.2518805766546111
296,296,0,0.7614127301580162,189.79671032796574,0.4777647382831746,pop,0.5676725062026879,2018,0.7157971612618342,0.5808448869599909,0.6304923033950227,0.5091669565991143,0.4713035071828963,0.6134374173470981,0.17444898664506187,0.1520802477316527
297,297,1,0.3608364224842723,266.30257291003954,0.669979544763947,metal,0.6855208539567869,2015,0.7507608555944567,0.8858366351093497,0.4217432440385106,0.893001013900018,0.6289246150499002,0.5411793977216482,0.34214513628467275,0.30323500910131035
298,298,3,0.5793966342280104,153.47268327662195,0.5145465674867612,hiphop,0.46356000735136127,2011,0.7400471338405168,0.7763197319805012,0.6297680392886768,0.6458872811879445,0.7723244360625832,0.48580562840932007,0.3690507824427054,0.4591050510552068
299,299,0,0.4037683610065932,208.80119943710025,0.4917927082762728,classical,0.688848293651513,2000,0.38450830420848414,0.7473015216611381,0.46786349776419556,0.5982872818049533,0.3455387437366574,0.5146907819681368,0.36141545452214374,0.2515019936754035
300,300,15,0.6350275287716259,194.0960143038028,0.4944088731821782,hiphop,0.628323751975892,2019,0.8139644157857596,0.6716628150043178,0.367438759247837,0.641794715281426,0.3059449516626097,0.5234476519705521,0.11582734198291089,0.33846021021670897
301,301,18,0.5576779606719139,171.3103551656021,0.5242899443177701,jazz,0.3594730200703019,2023,0.8345724796444042,0.6527738546936981,0.8292704013906561,0.6844107200748873,0.5542962042591976,0.22484878229468086,0.057392083608499816,0.4968123519036822
302,302,14,0.6674651179700255,219.5467058693159,0.3078826376497217,jazz,0.5525350938398584,2020,0.6058767001269741,0.897670071324758,0.7967703005907143,0.9904753045429943,0.6805173834785511,0.7872709979446274,0.4881995679674921,0.05491693305476694
303,303,0,0.5262587519698076,161.46186638443902,0.407956839273053,classical,0.8138361732014474,2001,0.5178995376049509,0.7205253118014072,0.48098261868785086,0.6599477920199365,0.7027208555763681,0.39328265815969016,0.5647185104985262,0.14975392912570964
304,304,4,0.4328203531752476,117.0538977660849,0.6990803080503261,hiphop,0.6588613322439403,2010,0.9342040636579614,0.7718639997539215,0.6302372708473274,0.7128604387734132,0.5370427204951461,0.8092088958113446,0.452530858847203,0.27746614694226296
305,305,1,0.7943948628360817,133.91475068597146,0.3641401823578537,metal,0.6179836462854918,2000,0.8304221636123714,0.7226035424431009,0.7340744489771087,0.5804010317196057,0.4117383965130032,0.515452387457642,-0.07334375409164412,0.2254664140074002
306,306,6,0.481829780116684,201.33322771953706,0.450740283720807,classical,0.4797796898169638,2004,0.6740710046947372,0.5471523347452775,0.41081849031328493,0.8717116715815347,0.9177374688171889,0.39112906087158844,0.17546847923052342,0.5881426177817874
307,307,9,0.4818937857602712,201.69891817721376,0.6209912799006642,metal,0.5283810157767362,2006,0.8726928499963709,0.6387672092277124,0.9258441161087496,0.7926504099211533,0.7773542788521122,0.6601460696656702,0.23309846450594585,0.5353004055789339
308,308,1,0.684025613657273,159.66484801587816,0.1940153607325809,pop,0.6772169537231832,2022,0.7536665840076059,0.5869892058057281,0.7428803790914469,0.5794738609267883,0.45444160427191965,0.5507266941550601,0.25251600215962006,0.2921659205508726
309,309,1,0.4136887051055594,204.04688338346293,0.5867507650477922,metal,0.6247619266337996,2011,0.8372655127578758,0.8575568834434262,0.5893307372992126,0.7432354712014847,0.7240306203636052,0.3662950451049035,0.40659253047768407,0.2806824250485869
310,310,9,0.4105264241673825,190.4807253296103,0.5802598882799326,pop,0.866950325810244,2002,0.8606865784189929,0.914042658747243,0.6852933502000941,0.7579712748958713,0.5818786972067148,0.500336724711831,0.26854172727881437,0.15513482797009012
311,311,0,0.5666222820967072,109.40169534447114,0.46769492719797096,hiphop,0.36055054697549505,2006,0.781035361385576,0.593124192774317,0.4687516387300976,0.528977180045558,0.4086256397620297,0.3715521537123329,0.37969215977377613,0.1535019279899409
312,312,0,0.5241684874262127,231.6098125941163,0.6657585346979328,rock,0.4703376611902595,2009,0.46380165256208306,0.490357523513935,0.8005500889782504,0.4581030977310614,0.41714492735864517,0.46206395176286397,0.16555399677715382,0.25197852487844263
313,313,2,0.6766509122299325,231.827885535356,0.4365784468891369,electronic,0.4149142477519907,2024,0.5391111080078193,0.6528278745001904,0.38071972769726325,0.7238032838836098,0.3401852770696602,0.8164793190376302,0.4030531379424078,0.19678620296268665
314,314,1,0.4528275511522096,163.21095782732073,0.6593906754973637,metal,0.5606563421567169,2006,0.7556538271489873,0.7434220677048087,0.8023736747830786,0.7422843492077049,0.5244666338632287,0.38409638182038164,0.4986591569034996,0.05966224279310725
315,315,15,0.87968094080106,150.52386245514117,0.5059817515829347,jazz,0.19791081470793026,2021,0.7933900933536258,0.7968514561093594,0.6836244255135223,0.8232585592461567,0.7202294830494528,0.5801665620765257,0.5543435330866036,0.500314864061682
316,316,2,0.6004436328384107,143.36013878279374,0.6243700955062126,rock,0.2967242106332286,2012,0.8722073079085275,0.7562684301186391,0.908963350776242,0.7118838878257076,0.4241807152777415,0.10942506475804742,0.1148204015830572,0.4989181323903734
317,317,16,0.5698554898456748,163.99538357461012,0.5544988738343292,electronic,0.40154036574571994,2013,0.45280175370425574,1.109005605949996,0.5761094008193279,0.6808016703781286,0.4008151470738573,0.33942954675023207,0.32910603934794525,0.34174308467276193
318,318,4,0.6173428618329377,138.4661924067383,0.737234157224347,classical,0.7471038621152071,2013,0.8029672888271129,0.6025794409407516,0.4854594515001007,0.7619211807865023,0.483799082888907,0.5237988855770859,0.3099936509567824,0.44662194796633325
319,319,0,0.5342337059764907,137.30776992597418,0.5752913652534777,classical,0.7276299242353461,2008,0.7697392681640682,0.5123655615560881,0.6951941822177512,0.7152796391775129,0.23979919061258576,0.5603497837254428,0.3022619059045628,-0.05521271793604321
320,320,32,0.5137598499672332,182.9858928876879,0.45447613876832865,jazz,0.5698536756754157,2010,0.7994195123862974,0.6911963892754903,0.6990670659692128,0.5214045660417868,0.6575341112616666,1.039886076863831,0.38523098291074626,0.43365216221472447
321,321,22,0.5269834895670039,202.05362285191427,0.5839917989675409,rock,0.37646946344521204,2024,0.8025079111493638,0.7983840050989461,0.5798509964394963,0.8085835073107372,0.37599139222102884,0.6034491055572178,0.6169722999245022,0.4710465096566696
322,322,0,0.27004881953005744,243.82739920329735,0.4498441838072874,pop,0.4920899834492782,2023,0.4361755077125344,0.5744708003349273,0.7374220773675615,0.975739849841398,0.4041143932017675,0.41180506175283954,0.2452682552365409,0.19042655345096143
323,323,3,0.49122575345420383,162.55577982404057,0.4645855990702988,electronic,0.5947266734952852,2009,0.7894257022546274,0.690640002805847,0.7770476682659333,0.7688019136321662,0.338699770796433,0.24873275706229342,0.32112161230212516,0.39340892812871686
324,324,7,1.0242586130896454,194.5200534849638,0.5365923837634142,hiphop,0.43581904049638887,2018,0.559983773355642,0.809155446005199,0.9015977229850383,0.6570910926957954,0.7115443715338579,0.27666086867061246,0.42204641467820425,0.21087385811183146
325,325,2,0.3942722722014973,202.1894694771167,0.45140247125348576,jazz,0.5653727828946835,2016,0.6990596907795825,0.8056095401201593,0.5694179152616543,0.9517749487358313,0.6187819101088347,0.39880915415642776,0.28864823739764994,0.581440354626064
326,326,0,0.09394723159566065,162.3907713308782,0.28737124915767787,jazz,0.6477604356456697,2013,0.7366014584411724,0.5880983887847546,0.598111025852954,0.8437594803821198,0.5232753585956712,0.6309038263684282,0.3454284473846155,0.09310316043386352
327,327,5,0.629944671922996,211.8877074824658,0.6492712538395433,rock,0.13603668578952965,2012,0.82210216625262,0.5105400835426883,0.5786072346384976,0.7745731244820819,0.46576628788859537,0.7997740235591847,0.48393078176290805,0.4427602412362589
328,328,2,0.4769115140188519,195.9546917903906,0.34298852214070974,metal,0.631769444203625,2015,0.6840675111406773,0.8352794857409485,0.17415603264521756,0.6997735635312213,0.016816949789860924,0.6718124069455057,0.6057932482587819,0.08521299939638813
329,329,0,0.26215887458579495,227.43527047843384,0.9005392885576735,electronic,0.5756475415137311,2015,0.624817761119744,0.7587053209961089,0.34832548871304797,0.5110412472481762,0.3896093160441368,0.6341600998741725,0.24485774586459275,0.3173397282464812
330,330,9,0.6749370813095608,166.2543540663737,0.5172239462058412,rock,0.6477422320238322,2010,0.6098261283315031,0.6800062976452683,0.8127299648394144,0.7477924928992543,0.4522678203603223,0.526702158759901,0.11910181358710195,0.36666479537528074
331,331,5,-0.00832110947945297,137.9427025243846,0.4794662528285614,hiphop,0.7997608082498182,2000,0.5613121937608994,0.5518669927519362,1.145093684022307,0.6229507815889224,0.4494770785237666,0.20969035161297006,0.09778506014814664,0.38521135232030734
332,332,1,0.26238717125340016,212.3484548345293,0.11779997545672388,classical,0.24441197178737034,2019,0.5185739249934688,0.8943308697670856,0.6212134689267484,0.5070476434775941,0.11923358197611894,0.5858606943852931,0.19390368167969727,0.3298741275935697
333,333,1,0.24614770641733413,164.53569415953012,0.429562572023636,classical,0.40354445579677317,2005,0.6740608110358104,0.8840778926695874,0.5706949307456908,0.7429534745952272,0.5924095162397991,0.16107984262878478,0.3438237270164641,0.15928707973347284
334,334,5,0.735910720082559,201.00696539852478,0.5449558379174332,metal,0.382386247617776,2002,0.7928113552839186,0.2761941728852331,0.7192034792860622,0.48475037159866996,0.8065576683700915,0.6117626838511913,0.3878195667676181,0.36321960502934597
335,335,27,0.35478577616827445,238.03400787232107,0.7059283519536096,pop,0.9986706030617547,2010,0.6355776315398733,0.7448469614264581,0.3077548915007305,0.8466254822575816,0.7708225819789709,0.8814483988444148,0.45688426704309304,0.5547024582150548
336,336,13,0.838347401277777,169.0556833957335,0.7022775800031176,classical,0.2389997619765623,2013,0.8218880221698814,1.0929978003040537,0.504888135652583,0.5977344832406695,0.22466916887835658,0.6688545383169229,0.4781702790659971,0.33689099679458057
337,337,1,0.46264061629922976,161.52961141233587,0.5976456071189793,electronic,0.5872070869672127,2024,0.5427209560405706,0.40746893859438194,0.6372316160812062,0.6812819384193847,0.36777289221096165,0.4387504698413523,0.3645498278290254,0.20649354648811785
338,338,8,0.5526257459135041,179.6495071382573,0.4951705926749145,electronic,0.5109895464230403,2014,0.7205136475391226,0.47215358145728786,0.5425261666635557,0.5131138465414391,0.5302765238592351,0.4773762091338285,0.6123826776473746,0.1982595231746915
339,339,0,0.16807828848239426,175.83099909206106,0.48099127217878934,pop,0.40114802547328837,2019,0.6951819764133651,0.7668838416653521,0.5201578767868402,0.43947205589297317,0.10149796695177321,0.41902097712673847,0.019694469081435295,0.3175862858275402
340,340,4,0.7614342047006295,162.7115166327232,0.5870591700495644,hiphop,0.5819205997044049,2005,0.574424642663766,0.31793970917351094,0.8604244610873855,0.7435490780546548,0.641404430733977,0.5318597318319097,0.4280815528770092,0.13737740295505135
341,341,0,0.7214135891219305,148.24370819138258,0.4345167181724281,classical,0.09942305278943064,2010,0.7580983214848427,0.48916409562396274,0.4077026269753532,0.7228895179699296,0.4549533474900354,0.4979581238114082,0.18367156353123712,0.3583003902017254
342,342,1,0.34405943378825554,170.06867856570133,0.7379315910339651,rock,0.79357115285509,2020,0.5372590956621051,0.7424955836363353,0.41179013551931565,0.6768710737264997,0.4224479219309063,0.3482471202665701,0.5791374995582605,0.22153683000283703
343,343,2,0.08219252780978481,152.7070539243277,0.3561616215674295,jazz,0.8479187799379235,2021,0.6167290319834248,0.7467479794252635,0.8601044063016677,0.5994746088432359,0.575097056052544,0.7516609923115769,0.16956736927959656,0.43509657156996145
344,344,4,0.4056445478232625,186.22492850929385,0.5663937914136243,electronic,0.38045721770612884,2016,0.7994326380986939,0.696732795733646,0.4453873504732173,0.8304806393186346,0.8686861870446967,0.29141028055929896,0.430859609422911,0.4823705089892351
345,345,36,0.46747625146194194,181.19143744438375,0.3407664571794313,jazz,1.007567108526108,2015,0.8754452998399938,0.552394562832295,1.0289609163106435,0.6541897226803335,0.583951291871963,0.5396933301757043,0.5826267015601131,0.2427368858732722
346,346,13,0.64822705967219,181.28714841814946,0.5150075042141143,metal,0.48376115474812004,2020,0.7677646013491493,0.5584121083287534,0.618823373015963,0.7406010204471997,0.4723589662136013,0.7509320941947264,0.5142124167462697,0.25263765722208803
347,347,0,0.2794535974872828,153.37834865213904,0.3818645201553784,rock,0.5310807286210715,2018,0.5724629086051961,0.6963456363770966,0.05082721411036539,0.6480108637150211,0.5016342834756765,0.8720532731723154,0.4849740501301225,0.11927958523928894
348,348,0,0.6752327494894429,170.81750719102106,0.8070560928245324,electronic,0.6694291912552601,2004,0.895274410391883,0.7817305787751998,0.23982079412941631,0.6770205497520924,0.4982540968830775,0.71541985524596,0.23126945173819252,0.1615353287648019
349,349,3,0.4651735595443229,138.73098393994013,0.6074423498472684,hiphop,0.5772356893835955,2007,0.7593720780952727,0.701650993255576,0.6081495606853738,0.6045867655939406,0.7722027157300613,0.5732916956969868,0.3770494130921966,0.10535917712969925
350,350,5,0.28687468376669617,168.09670662472604,0.85578727958692,metal,0.6041084926196143,2003,0.5317236348984659,0.5218121505090558,1.0449940256475574,1.0278385894514994,0.13686884002820898,0.41029071999047806,0.6411205556839982,0.058982484650700384
351,351,0,0.5837944473412457,117.3458111541856,0.44226280717126454,rock,0.714399780286987,2009,0.43195411673256817,0.46148162980878593,0.414677402290975,0.7123196225487354,0.5123364352882425,0.8598745236194548,0.3726263120003857,0.29456507107432656
352,352,1,0.330374767038763,234.9319958187384,0.572679265761513,metal,0.4445069844464185,2022,0.8784701689537808,0.7177671855937463,0.795881131572004,0.6369512864916119,0.31531810309467745,0.6114327443881564,0.4964220921825031,0.22034605739687363
353,353,0,0.41512565971399884,187.1925355210077,0.5454757572137937,jazz,0.5205676543151044,2021,0.49264106593640317,0.715198035911177,0.37801280309800644,0.8698418737670214,0.4445152814287443,0.35081228351409943,0.44871321293037264,0.2195954700973538
354,354,5,0.43131964790348015,166.91187701059224,0.3787890815467596,pop,0.5110152833411127,2014,0.6944592283554055,0.802481206196101,0.3550474303643514,0.7939324267352637,0.376206435860089,0.34656274192171416,0.3471393779934391,0.3722153907922071
355,355,3,0.26904506413673035,170.00544149883027,0.4713070431945649,jazz,0.3073009345041339,2002,0.8305770473089296,0.8362291398980581,0.5790299322922133,0.8617079287729016,0.6664157367225849,0.647625423168495,0.4388521902426854,0.1995115565972524
356,356,1,0.4762412653511565,193.5901672160338,0.6652633157315462,pop,0.2774911239043338,2018,0.5660988538303089,0.6247577101864781,0.5174555758432698,0.7176982941285872,0.5183492033581271,0.6511497481527057,0.10732390285864987,0.23832184961653421
357,357,7,0.22546345423451264,211.49986555990836,0.6778259373156985,electronic,0.5156632702027306,2016,0.5818373493318505,1.0420015288073299,0.8801276664171879,0.5619742686765985,0.6125588924822273,0.5050013223793207,0.1560769453255576,0.3766644498047207
358,358,0,0.14297414613526982,73.3579672347582,0.5716029769766922,pop,0.4026905236888158,2009,0.8133161125908345,0.7762488088882082,0.4342647400505965,0.5414040129097573,0.6161813101899459,0.6340121075501811,0.2360343889124678,0.42850013705176104
359,359,32,0.46705646822890523,163.86941951483638,0.43980607377467135,classical,0.804524429324926,2017,1.0226510615680107,0.7029498292362767,0.7624074630831195,0.8455917046952784,0.7263993382879275,0.22704590647202894,-0.07346400020048105,0.29330160056935484
360,360,0,-0.14075629025346048,178.85190603910635,0.6547812800619343,jazz,0.4649500623126063,2005,0.6049819090277535,0.8489396704078541,0.5355326362594219,0.7252238500961176,0.7170658775923142,0.10428234657670943,0.09269865618741172,0.08638469880969832
361,361,5,0.5485091941047008,166.89130142653588,0.4526647468655167,hiphop,0.7820386254191604,2019,0.7557288015532265,0.6004367731702263,0.548392645510521,0.7230654201832251,0.28696069670075824,0.534955027941615,0.33225966175988375,0.186141151385547
362,362,1,0.8054765945861753,219.64744708631508,0.36543046372607185,electronic,0.2706514843019586,2005,0.4382705106084792,0.7542302479128147,0.6407093953006081,0.6440169077692817,0.6022902364833208,0.9316037405067163,0.48857642951120284,0.08548176877813377
363,363,2,0.26998513199164886,181.02998133034612,0.29075237022829437,pop,0.5069532687720592,2006,0.5552091620664978,0.6428457998647388,0.470886536635161,1.0548636303994865,0.5482613463084908,0.37682990823087575,0.3610542391015044,0.18967067068423976
364,364,5,0.7333046590756696,161.64513479413438,0.6306818697860617,jazz,0.6466522342925677,2020,0.5851026579226726,1.0188045467970315,0.5792489417506076,0.480158792200656,0.6764581252494186,0.5879644790261586,0.3718902002567419,0.16822434193755975
365,365,44,0.6905210277358271,176.96940311741278,0.500653545046505,hiphop,0.7011571105935215,2021,0.6757929476340386,0.8058273662123683,0.6575676867046758,0.9303005113105661,0.3589770518219617,0.7781548384430701,0.10060236032795608,0.2736737236638605
366,366,35,0.332610980849917,175.8720767759673,0.4029741275314723,metal,0.5184871756833807,2020,0.9980243717562713,0.6776189089087753,0.9170973516951572,0.8160946469940977,0.32189796313648056,0.6130055772788972,0.5845797065135532,0.4553401593370239
367,367,1,0.648654937095073,129.09876339287877,0.5859563002628306,electronic,0.6191338919131912,2008,0.5167972900581477,0.9076452898736708,0.6234654695744587,0.9414458619553823,0.4318734000388603,0.6611314006783613,0.18667669456563127,0.2599417042374321
368,368,3,0.5716691261122784,208.21356454098446,0.5451014467314831,metal,0.2967356364138076,2013,0.6540371464993572,0.8915369653786189,0.8337936730243544,0.7113787621231815,0.42213957775472083,0.6780267804686397,0.3505140669704205,0.39068970935684777
369,369,2,0.32800035824716867,201.8385033080514,0.4336931081626045,classical,0.139226102629269,2021,0.7417786287070199,0.7800552870780214,0.9291706201731834,0.5495002537757026,0.558991004472994,0.19851609679982868,0.05346608575318734,-0.12206707089925478
370,370,0,0.6052714575323106,195.1402368939893,0.251135092304112,classical,0.49817007069596675,2012,0.6722032800409107,0.4789405899045096,0.2746985975481019,0.5629841215905224,0.6362477530006869,0.7523346661335999,0.24532947634019145,0.33982864625019255
371,371,3,0.6521762509984267,128.45728709003077,0.3507058017560506,metal,0.6256314339176412,2017,0.6014809244051522,0.6501307820508212,0.6051264400307691,0.9159962559901005,0.4547534923404801,0.5203801107476063,0.41317630513374803,0.4171813441438359
372,372,8,0.48273852388255,188.44141816162622,0.5513674337406255,jazz,0.4100789790319963,2014,0.6175784786604107,0.7019636542523897,0.6883537592984981,0.791088222453286,0.5290913557469867,0.48244446658525875,0.027269274388573572,0.2344666097660498
373,373,1,0.46429570978369966,158.30321920955964,0.42353141585173637,metal,0.4448085790967451,2006,0.642791661108212,0.8947320407549105,0.43471955585219946,0.5016984712383679,0.27447018731066697,0.5697911029503203,0.18784212688821475,0.21952035847204476
374,374,17,0.22962398055830735,190.99799114766464,0.6165775327854778,rock,0.3705909736558506,2007,0.8558600669384662,0.5308863055142605,0.901985554041219,0.3712163888295543,0.46606192082340825,0.7682007982577272,0.4248101067320749,0.6390800920776204
375,375,0,0.19213639447182707,147.92157911285244,0.8895219333592657,jazz,0.67773451892065,2017,0.6596703195451165,0.6271221728966467,0.6265517832818575,0.6570907091663267,0.4124920246450227,0.4062500707960074,0.10960603532255833,0.344206698453479
376,376,2,0.5766903323310171,133.59074199905368,0.5873835682460403,jazz,0.04729544168431132,2020,0.5151577241391836,0.45345206016165285,0.3747226958278086,0.7558683932851533,0.4769777950601085,0.39966646610928014,0.18324144828774724,0.4540072844795783
377,377,3,0.6084093962917431,246.42279543162218,0.48479867356233375,hiphop,0.833938063893837,2019,1.0215781117341243,0.5807109216120784,0.5172672084265084,0.6427671516580029,0.4266051879600583,0.26472963981475556,0.15663461434723763,0.22207836756985572
378,378,5,0.780215116380208,238.85390582032772,0.3130039368740497,classical,0.3816330238795089,2006,0.5681942874521919,0.9645724398769275,0.9246696641427296,0.9314303010228717,0.42588336966331103,0.6739803465498384,0.04622097383789997,0.44998763201151276
379,379,28,0.527713082295867,161.16906544304106,0.7681202711092774,classical,0.3395663831850202,2010,0.8286675484332283,0.6379729367871543,0.7179104970775704,0.38561336315905975,0.8123159585086268,0.9191466279124352,0.7388152015496472,0.4782272122724387
380,380,1,0.548645771198783,183.8172180940166,0.46715565553954264,pop,0.35210878084434577,2010,0.5352462592468309,0.7930527915622995,0.3613035404907104,0.6290576302430653,0.3606810220565597,0.7181718556590276,0.23553349449032385,0.3324976328651249
381,381,3,0.3342064200914194,191.37297913570853,0.5822846528845858,pop,0.28280746474348456,2001,0.6830387594263375,0.7210033116753636,0.5107443950930499,0.6784923928604776,0.7451834459569762,0.7282222613308768,0.6799888734825135,0.2339139477916396
382,382,5,0.3729173383830136,127.55904786247429,0.5684687553091033,pop,0.5724418479828908,2019,0.6729581872957984,0.6736887428415075,0.32608050676656114,0.31719439037837777,0.5882928315064524,0.4912359250058737,0.44226989077068146,0.5349832234077467
383,383,0,0.448885817799963,231.49839487516823,0.319441205143554,pop,0.4869521714807117,2018,0.6764218926211164,0.6732640365005738,0.4497104952582027,0.6944539318276889,0.42718557667961443,0.7734839859135345,0.3050878580444211,0.28657593804392784
384,384,1,0.48233513534015277,249.43970500716563,0.5252557597907804,electronic,0.7658752833272127,2011,0.6593707499448822,0.5440378601725471,0.7038149710266475,0.5761547028157414,0.430336853002781,0.6126070326723575,0.06742575313717564,0.498261868383831
385,385,0,0.44541478324621986,153.9668806714661,0.6781334652959845,jazz,0.48911966588807504,2000,0.7053795785413264,0.7074476359912162,0.6095293068637445,0.6868669426098781,0.5854657609353197,0.3820142921445727,0.22718405874099162,0.17805219516977244
386,386,4,0.2743257007178883,195.94042485114468,0.4452599477537318,pop,0.3066120057766696,2003,0.5945687086240624,0.6373662208885459,0.8854119819900705,0.6822689381662,0.5920243035478818,0.6465217435263411,0.38074783456055106,0.31798764758377907
387,387,2,0.46144001332229156,150.53746923426047,0.5958550665682975,pop,0.42313602126205246,2005,0.814821258088987,0.7179497221965868,0.5702940428953179,0.48323410456981364,0.5779370564898705,0.5812843277850821,0.18400825623413794,0.5102185383713733
388,388,2,0.8951393303641348,184.60640715760462,0.2890976745443713,rock,0.5425645969085251,2017,0.6444075451856042,0.5916249772533366,0.6752566756261272,0.5887197736423392,0.4699433067761932,0.7229237268647406,0.3036922371473565,0.11026578913286691
389,389,13,0.09350202477809932,156.18894833547145,0.41412838381700723,metal,0.3039517135697378,2005,0.8101738956985108,0.8139129888733607,0.9357808603030138,0.3260981359158422,0.5119068891695719,0.9936114243976164,0.17983572946751836,0.3127454641581944
