Step,AgentID,Play_Count
95,53,19
95,54,22
95,55,21
95,56,21
95,57,21
95,58,24
95,59,23
95,60,23
95,61,22
95,62,19
95,63,23
95,64,19
95,65,23
95,66,22
95,67,21
95,68,22
95,69,20
95,70,20
95,71,19
95,72,21
95,73,21
95,74,21
95,75,22
95,76,19
95,77,19
95,78,19
95,79,20
95,80,19
95,81,23
95,82,21
95,83,20
95,84,20
95,85,19
95,86,19
95,87,20
95,88,17
95,89,23
95,90,24
95,91,21
95,92,20
95,93,21
95,94,22
95,95,21
95,96,20
95,97,19
95,98,16
95,99,23
96,0,22
96,1,23
96,2,19
96,3,22
96,4,21
96,5,22
96,6,19
96,7,22
96,8,22
96,9,24
96,10,22
96,11,21
96,12,20
96,13,22
96,14,21
96,15,21
96,16,22
96,17,23
96,18,21
96,19,20
96,20,18
96,21,21
96,22,19
96,23,20
96,24,20
96,25,17
96,26,20
96,27,22
96,28,25
96,29,19
96,30,21
96,31,18
96,32,19
96,33,21
96,34,21
96,35,20
96,36,22
96,37,24
96,38,21
96,39,21
96,40,22
96,41,17
96,42,20
96,43,19
96,44,20
96,45,24
96,46,18
96,47,23
96,48,18
96,49,23
96,50,19
96,51,20
96,52,20
96,53,19
96,54,22
96,55,21
96,56,21
96,57,21
96,58,24
96,59,23
96,60,23
96,61,22
96,62,20
96,63,23
96,64,19
96,65,23
96,66,23
96,67,21
96,68,22
96,69,20
96,70,20
96,71,19
96,72,21
96,73,21
96,74,21
96,75,22
96,76,19
96,77,19
96,78,19
96,79,21
96,80,19
96,81,23
96,82,21
96,83,20
96,84,21
96,85,20
96,86,19
96,87,20
96,88,17
96,89,23
96,90,25
96,91,21
96,92,20
96,93,21
96,94,22
96,95,22
96,96,20
96,97,19
96,98,17
96,99,23
97,0,23
97,1,23
97,2,19
97,3,23
97,4,21
97,5,23
97,6,19
97,7,23
97,8,22
97,9,24
97,10,23
97,11,21
97,12,20
97,13,22
97,14,22
97,15,22
97,16,23
97,17,23
97,18,22
97,19,20
97,20,18
97,21,21
97,22,20
97,23,21
97,24,20
97,25,17
97,26,20
97,27,23
97,28,25
97,29,19
97,30,21
97,31,18
97,32,19
97,33,22
97,34,21
97,35,21
97,36,22
97,37,24
97,38,21
97,39,21
97,40,23
97,41,18
97,42,21
97,43,19
97,44,20
97,45,24
97,46,18
97,47,23
97,48,18
97,49,23
97,50,20
97,51,20
97,52,21
97,53,19
97,54,22
97,55,22
97,56,21
97,57,21
97,58,25
97,59,24
97,60,23
97,61,22
97,62,20
97,63,24
97,64,19
97,65,23
97,66,23
97,67,21
97,68,22
97,69,20
97,70,20
97,71,19
97,72,21
97,73,22
97,74,21
97,75,22
97,76,19
97,77,19
97,78,19
97,79,21
97,80,19
97,81,23
97,82,22
97,83,20
97,84,21
97,85,20
97,86,20
97,87,20
97,88,18
97,89,23
97,90,25
97,91,21
97,92,20
97,93,21
97,94,22
97,95,22
97,96,20
97,97,19
97,98,17
97,99,24
98,0,23
98,1,24
98,2,20
98,3,23
98,4,21
98,5,23
98,6,19
98,7,23
98,8,22
98,9,25
98,10,23
98,11,21
98,12,20
98,13,22
98,14,22
98,15,22
98,16,23
98,17,23
98,18,22
98,19,21
98,20,18
98,21,21
98,22,20
98,23,21
98,24,21
98,25,17
98,26,21
98,27,23
98,28,26
98,29,19
98,30,22
98,31,18
98,32,19
98,33,22
98,34,21
98,35,21
98,36,22
98,37,24
98,38,21
98,39,21
98,40,23
98,41,18
98,42,21
98,43,20
98,44,20
98,45,24
98,46,18
98,47,23
98,48,18
98,49,23
98,50,20
98,51,21
98,52,21
98,53,19
98,54,23
98,55,22
98,56,21
98,57,22
98,58,25
98,59,24
98,60,23
98,61,22
98,62,20
98,63,24
98,64,20
98,65,23
98,66,23
98,67,21
98,68,23
98,69,20
98,70,20
98,71,19
98,72,21
98,73,22
98,74,21
98,75,23
98,76,19
98,77,20
98,78,20
98,79,21
98,80,20
98,81,23
98,82,22
98,83,21
98,84,21
98,85,20
98,86,20
98,87,20
98,88,18
98,89,23
98,90,25
98,91,22
98,92,20
98,93,21
98,94,22
98,95,22
98,96,20
98,97,20
98,98,17
98,99,24
99,0,23
99,1,24
99,2,20
99,3,23
99,4,21
99,5,23
99,6,19
99,7,23
99,8,22
99,9,25
99,10,23
99,11,21
99,12,20
99,13,23
99,14,22
99,15,22
99,16,23
99,17,24
99,18,22
99,19,21
99,20,19
99,21,22
99,22,20
99,23,21
99,24,21
99,25,17
99,26,21
99,27,23
99,28,26
99,29,20
99,30,22
99,31,18
99,32,20
99,33,22
99,34,21
99,35,21
99,36,23
99,37,25
99,38,21
99,39,21
99,40,23
99,41,18
99,42,21
99,43,20
99,44,21
99,45,25
99,46,19
99,47,24
99,48,19
99,49,24
99,50,20
99,51,21
99,52,21
99,53,19
99,54,23
99,55,22
99,56,22
99,57,22
99,58,25
99,59,24
99,60,24
99,61,23
99,62,20
99,63,24
99,64,20
99,65,23
99,66,23
99,67,22
99,68,23
99,69,21
99,70,20
99,71,20
99,72,22
99,73,22
99,74,22
99,75,23
99,76,20
99,77,20
99,78,20
99,79,21
99,80,20
99,81,23
99,82,22
99,83,21
99,84,22
99,85,20
99,86,20
99,87,21
99,88,18
99,89,23
99,90,25
99,91,22
99,92,21
99,93,21
99,94,22
99,95,23
99,96,21
99,97,20
99,98,18
99,99,24
100,0,23
100,1,24
100,2,20
100,3,23
100,4,22
100,5,23
100,6,20
100,7,23
100,8,23
100,9,25
100,10,24
100,11,21
100,12,20
100,13,23
100,14,22
100,15,23
100,16,23
100,17,24
100,18,22
100,19,21
100,20,19
100,21,22
100,22,21
100,23,21
100,24,21
100,25,18
100,26,21
100,27,23
100,28,26
100,29,20
100,30,22
100,31,19
100,32,20
100,33,22
100,34,22
100,35,21
100,36,23
100,37,25
100,38,22
100,39,22
100,40,24
100,41,18
100,42,21
100,43,20
100,44,21
100,45,25
100,46,19
100,47,24
100,48,19
100,49,24
100,50,21
100,51,21
100,52,22
100,53,19
100,54,23
100,55,23
100,56,22
100,57,22
100,58,25
100,59,24
100,60,24
100,61,23
100,62,21
100,63,24
100,64,20
100,65,23
100,66,24
100,67,22
100,68,23
100,69,21
100,70,20
100,71,20
100,72,22
100,73,23
100,74,22
100,75,23
100,76,20
100,77,20
100,78,20
100,79,22
100,80,20
100,81,23
100,82,23
100,83,21
100,84,22
100,85,20
100,86,20
100,87,21
100,88,19
100,89,23
100,90,25
100,91,22
100,92,21
100,93,21
100,94,23
100,95,23
100,96,21
100,97,20
100,98,18
100,99,24
101,0,24
101,1,24
101,2,21
101,3,24
101,4,22
101,5,24
101,6,20
101,7,23
101,8,23
101,9,25
101,10,24
101,11,21
101,12,20
101,13,23
101,14,22
101,15,23
101,16,24
101,17,24
101,18,23
101,19,21
101,20,19
101,21,22
101,22,21
101,23,22
101,24,21
101,25,18
101,26,21
101,27,24
101,28,27
101,29,20
101,30,22
101,31,19
101,32,20
101,33,23
101,34,22
101,35,22
101,36,23
101,37,25
101,38,22
101,39,22
101,40,24
101,41,19
101,42,22
101,43,20
101,44,21
101,45,25
101,46,19
101,47,24
101,48,19
101,49,24
101,50,21
101,51,22
101,52,22
101,53,19
101,54,23
101,55,23
101,56,22
101,57,23
101,58,26
101,59,25
101,60,24
101,61,23
101,62,21
101,63,24
101,64,20
101,65,23
101,66,24
101,67,22
101,68,24
101,69,21
101,70,20
101,71,20
101,72,22
101,73,23
101,74,22
101,75,24
101,76,20
101,77,20
101,78,21
101,79,22
101,80,21
101,81,24
101,82,23
101,83,22
101,84,22
101,85,20
101,86,21
101,87,21
101,88,19
101,89,24
101,90,25
101,91,23
101,92,21
101,93,21
101,94,23
101,95,23
101,96,21
101,97,21
101,98,18
101,99,24
102,0,24
102,1,24
102,2,21
102,3,24
102,4,22
102,5,24
102,6,20
102,7,23
102,8,23
102,9,26
102,10,24
102,11,21
102,12,21
102,13,24
102,14,23
102,15,23
102,16,24
102,17,24
102,18,23
102,19,22
102,20,19
102,21,23
102,22,21
102,23,22
102,24,22
102,25,18
102,26,22
102,27,24
102,28,27
102,29,20
102,30,23
102,31,19
102,32,21
102,33,23
102,34,22
102,35,22
102,36,24
102,37,25
102,38,22
102,39,22
102,40,24
102,41,19
102,42,22
102,43,21
102,44,21
102,45,26
102,46,20
102,47,24
102,48,19
102,49,25
102,50,21
102,51,22
102,52,22
102,53,20
102,54,24
102,55,23
102,56,23
102,57,23
102,58,26
102,59,25
102,60,25
102,61,23
102,62,21
102,63,24
102,64,20
102,65,24
102,66,24
102,67,23
102,68,24
102,69,22
102,70,21
102,71,21
102,72,23
102,73,23
102,74,22
102,75,24
102,76,20
102,77,21
102,78,21
102,79,22
102,80,21
102,81,24
102,82,23
102,83,22
102,84,22
102,85,20
102,86,21
102,87,21
102,88,19
102,89,24
102,90,25
102,91,23
102,92,22
102,93,21
102,94,24
102,95,23
102,96,21
102,97,21
102,98,18
102,99,24
103,0,24
103,1,24
103,2,21
103,3,24
103,4,22
103,5,24
103,6,21
103,7,24
103,8,24
103,9,26
103,10,24
103,11,21
103,12,21
103,13,24
103,14,23
103,15,24
103,16,24
103,17,25
103,18,23
103,19,22
103,20,20
103,21,23
103,22,21
103,23,22
103,24,22
103,25,19
103,26,22
103,27,24
103,28,27
103,29,21
103,30,23
103,31,19
103,32,21
103,33,23
103,34,22
103,35,22
103,36,24
103,37,26
103,38,22
103,39,22
103,40,24
103,41,19
103,42,22
103,43,21
103,44,21
103,45,26
103,46,20
103,47,25
103,48,20
103,49,25
103,50,21
103,51,22
103,52,22
103,53,20
103,54,24
103,55,24
103,56,23
103,57,23
103,58,26
103,59,25
103,60,25
103,61,23
103,62,21
103,63,24
103,64,20
103,65,24
103,66,25
103,67,23
103,68,24
103,69,22
103,70,21
103,71,21
103,72,23
103,73,23
103,74,23
103,75,24
103,76,21
103,77,21
103,78,21
103,79,23
103,80,21
103,81,24
103,82,23
103,83,22
103,84,22
103,85,21
103,86,21
103,87,22
103,88,20
103,89,24
103,90,25
103,91,23
103,92,22
103,93,22
103,94,24
103,95,24
103,96,22
103,97,21
103,98,19
103,99,25
104,0,25
104,1,24
104,2,22
104,3,24
104,4,23
104,5,24
104,6,21
104,7,24
104,8,24
104,9,26
104,10,24
104,11,22
104,12,21
104,13,24
104,14,23
104,15,24
104,16,25
104,17,25
104,18,24
104,19,22
104,20,20
104,21,23
104,22,22
104,23,22
104,24,22
104,25,19
104,26,22
104,27,24
104,28,27
104,29,21
104,30,23
104,31,20
104,32,21
104,33,23
104,34,23
104,35,22
104,36,24
104,37,26
104,38,22
104,39,23
104,40,25
104,41,20
104,42,22
104,43,21
104,44,21
104,45,26
104,46,20
104,47,25
104,48,20
104,49,25
104,50,21
104,51,22
104,52,23
104,53,20
104,54,24
104,55,24
104,56,23
104,57,24
104,58,27
104,59,26
104,60,25
104,61,23
104,62,21
104,63,24
104,64,20
104,65,24
104,66,25
104,67,23
104,68,24
104,69,22
104,70,21
104,71,21
104,72,23
104,73,23
104,74,23
104,75,24
104,76,21
104,77,21
104,78,21
104,79,23
104,80,22
104,81,24
104,82,24
104,83,23
104,84,22
104,85,21
104,86,22
104,87,22
104,88,20
104,89,25
104,90,25
104,91,24
104,92,22
104,93,22
104,94,24
104,95,24
104,96,22
104,97,21
104,98,19
104,99,25
105,0,25
105,1,25
105,2,22
105,3,25
105,4,23
105,5,25
105,6,21
105,7,24
105,8,24
105,9,26
105,10,24
105,11,22
105,12,21
105,13,24
105,14,23
105,15,24
105,16,25
105,17,25
105,18,24
105,19,22
105,20,20
105,21,24
105,22,22
105,23,22
105,24,22
105,25,19
105,26,22
105,27,24
105,28,27
105,29,21
105,30,23
105,31,20
105,32,21
105,33,24
105,34,23
105,35,23
105,36,25
105,37,26
105,38,23
105,39,23
105,40,25
105,41,20
105,42,23
105,43,21
105,44,21
105,45,26
105,46,20
105,47,25
105,48,20
105,49,25
105,50,21
105,51,22
105,52,23
105,53,21
105,54,25
105,55,24
105,56,24
105,57,24
105,58,27
105,59,26
105,60,25
105,61,23
105,62,21
105,63,25
105,64,21
105,65,24
105,66,25
105,67,24
105,68,25
105,69,23
105,70,22
105,71,22
105,72,24
105,73,23
105,74,23
105,75,25
105,76,21
105,77,22
105,78,22
105,79,23
105,80,22
105,81,25
105,82,24
105,83,23
105,84,22
105,85,21
105,86,22
105,87,22
105,88,20
105,89,25
105,90,25
105,91,24
105,92,23
105,93,22
105,94,25
105,95,24
105,96,22
105,97,21
105,98,19
105,99,25
106,0,25
106,1,25
106,2,22
106,3,25
106,4,23
106,5,25
106,6,21
106,7,25
106,8,24
106,9,27
106,10,25
106,11,22
106,12,22
106,13,25
106,14,23
106,15,25
106,16,25
106,17,26
106,18,24
106,19,23
106,20,20
106,21,24
106,22,22
106,23,22
106,24,23
106,25,19
106,26,23
106,27,24
106,28,27
106,29,21
106,30,24
106,31,20
106,32,22
106,33,24
106,34,23
106,35,23
106,36,25
106,37,27
106,38,23
106,39,23
106,40,25
106,41,20
106,42,23
106,43,22
106,44,21
106,45,26
106,46,20
106,47,25
106,48,20
106,49,26
106,50,21
106,51,22
106,52,23
106,53,21
106,54,25
106,55,24
106,56,24
106,57,24
106,58,27
106,59,26
106,60,26
106,61,24
106,62,22
106,63,25
106,64,21
106,65,25
106,66,26
106,67,24
106,68,25
106,69,23
106,70,22
106,71,22
106,72,24
106,73,23
106,74,24
106,75,25
106,76,21
106,77,22
106,78,22
106,79,23
106,80,22
106,81,25
106,82,24
106,83,23
106,84,22
106,85,21
106,86,22
106,87,23
106,88,20
106,89,25
106,90,26
106,91,24
106,92,23
106,93,23
106,94,25
106,95,24
106,96,22
106,97,22
106,98,20
106,99,25
107,0,26
107,1,25
107,2,23
107,3,25
107,4,24
107,5,25
107,6,22
107,7,25
107,8,24
107,9,27
107,10,25
107,11,22
107,12,22
107,13,25
107,14,23
107,15,25
107,16,25
107,17,26
107,18,25
107,19,23
107,20,21
107,21,24
107,22,22
107,23,22
107,24,23
107,25,20
107,26,23
107,27,25
107,28,27
107,29,22
107,30,24
107,31,20
107,32,22
107,33,24
107,34,23
107,35,23
107,36,25
107,37,27
107,38,23
107,39,24
107,40,25
107,41,20
107,42,23
107,43,22
107,44,21
107,45,27
107,46,20
107,47,25
107,48,21
107,49,26
107,50,21
107,51,22
107,52,23
107,53,21
107,54,25
107,55,25
107,56,24
107,57,24
107,58,27
107,59,26
107,60,26
107,61,24
107,62,22
107,63,25
107,64,21
107,65,25
107,66,26
107,67,24
107,68,25
107,69,23
107,70,22
107,71,22
107,72,24
107,73,23
107,74,24
107,75,25
107,76,22
107,77,22
107,78,22
107,79,23
107,80,23
107,81,25
107,82,24
107,83,23
107,84,22
107,85,21
107,86,22
107,87,23
107,88,20
107,89,25
107,90,26
107,91,25
107,92,23
107,93,23
107,94,25
107,95,25
107,96,23
107,97,22
107,98,20
107,99,26
108,0,26
108,1,25
108,2,23
108,3,26
108,4,24
108,5,26
108,6,22
108,7,25
108,8,24
108,9,27
108,10,25
108,11,23
108,12,23
108,13,25
108,14,23
108,15,25
108,16,26
108,17,26
108,18,25
108,19,23
108,20,21
108,21,24
108,22,23
108,23,23
108,24,23
108,25,20
108,26,23
108,27,25
108,28,27
108,29,22
108,30,24
108,31,21
108,32,22
108,33,24
108,34,24
108,35,23
108,36,25
108,37,27
108,38,23
108,39,24
108,40,26
108,41,20
108,42,23
108,43,23
108,44,22
108,45,27
108,46,20
108,47,25
108,48,21
108,49,26
108,50,21
108,51,23
108,52,24
108,53,22
108,54,25
108,55,25
108,56,24
108,57,25
108,58,28
108,59,27
108,60,26
108,61,24
108,62,22
108,63,25
108,64,21
108,65,25
108,66,26
108,67,25
108,68,25
108,69,23
108,70,22
108,71,23
108,72,25
108,73,24
108,74,24
108,75,25
108,76,22
108,77,22
108,78,22
108,79,23
108,80,23
108,81,25
108,82,25
108,83,24
108,84,23
108,85,21
108,86,23
108,87,23
108,88,20
108,89,26
108,90,26
108,91,25
108,92,23
108,93,23
108,94,25
108,95,25
108,96,23
108,97,22
108,98,20
108,99,26
109,0,26
109,1,26
109,2,23
109,3,26
109,4,24
109,5,26
109,6,22
109,7,25
109,8,24
109,9,28
109,10,25
109,11,23
109,12,23
109,13,25
109,14,23
109,15,25
109,16,26
109,17,27
109,18,25
109,19,24
109,20,21
109,21,25
109,22,23
109,23,23
109,24,23
109,25,20
109,26,23
109,27,25
109,28,27
109,29,22
109,30,24
109,31,21
109,32,23
109,33,24
109,34,24
109,35,24
109,36,26
109,37,27
109,38,23
109,39,24
109,40,26
109,41,21
109,42,24
109,43,23
109,44,22
109,45,27
109,46,20
109,47,25
109,48,21
109,49,27
109,50,21
109,51,23
109,52,24
109,53,22
109,54,26
109,55,25
109,56,24
109,57,25
109,58,28
109,59,27
109,60,26
109,61,25
109,62,22
109,63,26
109,64,22
109,65,26
109,66,26
109,67,25
109,68,26
109,69,23
109,70,23
109,71,23
109,72,25
109,73,24
109,74,24
109,75,26
109,76,22
109,77,23
109,78,22
109,79,23
109,80,23
109,81,26
109,82,25
109,83,24
109,84,23
109,85,22
109,86,23
109,87,23
109,88,20
109,89,26
109,90,26
109,91,25
109,92,23
109,93,24
109,94,26
109,95,25
109,96,23
109,97,23
109,98,20
109,99,26
110,0,26
110,1,26
110,2,24
110,3,26
110,4,25
110,5,26
110,6,22
110,7,26
110,8,25
110,9,28
110,10,26
110,11,23
110,12,23
110,13,26
110,14,24
110,15,26
110,16,26
110,17,27
110,18,25
110,19,24
110,20,22
110,21,25
110,22,23
110,23,23
110,24,24
110,25,20
110,26,24
110,27,25
110,28,27
110,29,22
110,30,24
110,31,21
110,32,23
110,33,24
110,34,24
110,35,24
110,36,26
110,37,28
110,38,23
110,39,24
110,40,26
110,41,21
110,42,24
110,43,23
110,44,22
110,45,28
110,46,20
110,47,25
110,48,21
110,49,27
110,50,21
110,51,23
110,52,24
110,53,22
110,54,26
110,55,25
110,56,24
110,57,25
110,58,28
110,59,27
110,60,26
110,61,25
110,62,23
110,63,26
110,64,22
110,65,26
110,66,27
110,67,25
110,68,26
110,69,23
110,70,23
110,71,23
110,72,25
110,73,24
110,74,25
110,75,26
110,76,23
110,77,23
110,78,22
110,79,23
110,80,23
110,81,26
110,82,25
110,83,24
110,84,23
110,85,22
110,86,23
110,87,24
110,88,21
110,89,26
110,90,26
110,91,26
110,92,23
110,93,24
110,94,26
110,95,26
110,96,24
110,97,23
110,98,20
110,99,26
111,0,27
111,1,26
111,2,24
111,3,26
111,4,25
111,5,27
111,6,23
111,7,26
111,8,25
111,9,28
111,10,26
111,11,23
111,12,23
111,13,26
111,14,24
111,15,26
111,16,27
111,17,27
111,18,26
111,19,24
111,20,22
111,21,25
111,22,24
111,23,24
111,24,24
111,25,21
111,26,24
111,27,25
111,28,28
111,29,23
111,30,24
111,31,22
111,32,23
111,33,24
111,34,25
111,35,24
111,36,26
111,37,28
111,38,23
111,39,25
111,40,27
111,41,21
111,42,24
111,43,23
111,44,23
111,45,28
111,46,21
111,47,26
111,48,22
111,49,27
111,50,22
111,51,23
111,52,24
111,53,23
111,54,26
111,55,26
111,56,24
111,57,26
111,58,29
111,59,28
111,60,26
111,61,25
111,62,23
111,63,26
111,64,22
111,65,26
111,66,27
111,67,26
111,68,26
111,69,24
111,70,23
111,71,23
111,72,26
111,73,24
111,74,25
111,75,26
111,76,23
111,77,23
111,78,22
111,79,24
111,80,24
111,81,26
111,82,26
111,83,24
111,84,23
111,85,22
111,86,23
111,87,24
111,88,21
111,89,26
111,90,27
111,91,26
111,92,23
111,93,24
111,94,26
111,95,26
111,96,24
111,97,23
111,98,20
111,99,27
112,0,27
112,1,26
112,2,24
112,3,27
112,4,25
112,5,27
112,6,23
112,7,26
112,8,25
112,9,29
112,10,26
112,11,23
112,12,23
112,13,26
112,14,24
112,15,26
112,16,27
112,17,27
112,18,26
112,19,25
112,20,22
112,21,25
112,22,24
112,23,24
112,24,24
112,25,21
112,26,24
112,27,25
112,28,28
112,29,23
112,30,24
112,31,22
112,32,24
112,33,24
112,34,25
112,35,24
112,36,26
112,37,28
112,38,23
112,39,25
112,40,27
112,41,22
112,42,25
112,43,24
112,44,23
112,45,28
112,46,21
112,47,26
112,48,22
112,49,27
112,50,22
112,51,24
112,52,25
112,53,23
112,54,26
112,55,26
112,56,25
112,57,26
112,58,29
112,59,28
112,60,26
112,61,26
112,62,23
112,63,26
112,64,22
112,65,27
112,66,27
112,67,26
112,68,27
112,69,24
112,70,24
112,71,24
112,72,26
112,73,25
112,74,25
112,75,26
112,76,23
112,77,23
112,78,23
112,79,24
112,80,24
112,81,26
112,82,26
112,83,25
112,84,24
112,85,23
112,86,23
112,87,24
112,88,21
112,89,27
112,90,27
112,91,26
112,92,24
112,93,25
112,94,26
112,95,26
112,96,24
112,97,24
112,98,20
112,99,27
113,0,27
113,1,26
113,2,25
113,3,27
113,4,25
113,5,27
113,6,23
113,7,26
113,8,25
113,9,29
113,10,26
113,11,24
113,12,23
113,13,27
113,14,25
113,15,27
113,16,27
113,17,27
113,18,26
113,19,25
113,20,22
113,21,26
113,22,24
113,23,24
113,24,24
113,25,21
113,26,24
113,27,25
113,28,28
113,29,23
113,30,25
113,31,22
113,32,24
113,33,24
113,34,25
113,35,24
113,36,27
113,37,28
113,38,23
113,39,25
113,40,27
113,41,22
113,42,25
113,43,24
113,44,23
113,45,28
113,46,21
113,47,26
113,48,22
113,49,28
113,50,22
113,51,24
113,52,25
113,53,23
113,54,26
113,55,26
113,56,25
113,57,26
113,58,29
113,59,28
113,60,26
113,61,26
113,62,23
113,63,27
113,64,23
113,65,27
113,66,28
113,67,26
113,68,27
113,69,24
113,70,24
113,71,24
113,72,26
113,73,25
113,74,25
113,75,27
113,76,23
113,77,23
113,78,23
113,79,24
113,80,24
113,81,26
113,82,26
113,83,25
113,84,24
113,85,23
113,86,23
113,87,25
113,88,22
113,89,27
113,90,27
113,91,26
113,92,24
113,93,25
113,94,27
113,95,27
113,96,24
113,97,24
113,98,21
113,99,27
114,0,28
114,1,26
114,2,25
114,3,27
114,4,25
114,5,27
114,6,23
114,7,27
114,8,26
114,9,29
114,10,27
114,11,24
114,12,23
114,13,27
114,14,25
114,15,27
114,16,28
114,17,27
114,18,27
114,19,25
114,20,23
114,21,26
114,22,24
114,23,24
114,24,25
114,25,22
114,26,25
114,27,25
114,28,29
114,29,23
114,30,25
114,31,22
114,32,24
114,33,24
114,34,26
114,35,24
114,36,27
114,37,28
114,38,23
114,39,25
114,40,28
114,41,22
114,42,25
114,43,24
114,44,24
114,45,29
114,46,21
114,47,26
114,48,23
114,49,28
114,50,22
114,51,24
114,52,25
114,53,24
114,54,26
114,55,26
114,56,25
114,57,26
114,58,30
114,59,28
114,60,26
114,61,26
114,62,24
114,63,27
114,64,23
114,65,27
114,66,28
114,67,27
114,68,27
114,69,24
114,70,24
114,71,24
114,72,27
114,73,25
114,74,26
114,75,27
114,76,24
114,77,23
114,78,23
114,79,24
114,80,24
114,81,26
114,82,27
114,83,25
114,84,24
114,85,23
114,86,23
114,87,25
114,88,22
114,89,27
114,90,28
114,91,27
114,92,24
114,93,25
114,94,27
114,95,27
114,96,25
114,97,24
114,98,21
114,99,28
115,0,28
115,1,26
115,2,25
115,3,27
115,4,25
115,5,28
115,6,23
115,7,27
115,8,26
115,9,29
115,10,27
115,11,24
115,12,24
115,13,27
115,14,25
115,15,27
115,16,28
115,17,27
115,18,27
115,19,25
115,20,23
115,21,26
115,22,25
115,23,25
115,24,25
115,25,22
115,26,25
115,27,26
115,28,29
115,29,24
115,30,25
115,31,23
115,32,25
115,33,24
115,34,26
115,35,24
115,36,27
115,37,28
115,38,23
115,39,26
115,40,28
115,41,23
115,42,26
115,43,24
115,44,24
115,45,29
115,46,22
115,47,27
115,48,23
115,49,28
115,50,23
115,51,24
115,52,25
115,53,24
115,54,26
115,55,27
115,56,26
115,57,27
115,58,30
115,59,29
115,60,26
115,61,27
115,62,24
115,63,27
115,64,23
115,65,28
115,66,28
115,67,27
115,68,27
115,69,24
115,70,24
115,71,24
115,72,27
115,73,25
115,74,26
115,75,27
115,76,24
115,77,23
115,78,23
115,79,24
115,80,25
115,81,26
115,82,27
115,83,25
115,84,24
115,85,24
115,86,23
115,87,25
115,88,22
115,89,27
115,90,28
115,91,27
115,92,25
115,93,26
115,94,27
115,95,27
115,96,25
115,97,24
115,98,21
115,99,28
116,0,28
116,1,27
116,2,26
116,3,28
116,4,25
116,5,28
116,6,23
116,7,27
116,8,26
116,9,30
116,10,27
116,11,24
116,12,24
116,13,27
116,14,25
116,15,28
116,16,28
116,17,28
116,18,27
116,19,26
116,20,23
116,21,27
116,22,25
116,23,25
116,24,25
116,25,22
116,26,25
116,27,26
116,28,29
116,29,24
116,30,25
116,31,23
116,32,25
116,33,24
116,34,26
116,35,25
116,36,27
116,37,29
116,38,23
116,39,26
116,40,28
116,41,23
116,42,26
116,43,24
116,44,24
116,45,29
116,46,22
116,47,27
116,48,23
116,49,28
116,50,23
116,51,25
116,52,25
116,53,24
116,54,26
116,55,27
116,56,26
116,57,27
116,58,30
116,59,29
116,60,26
116,61,27
116,62,24
116,63,28
116,64,23
116,65,28
116,66,28
116,67,27
116,68,28
116,69,24
116,70,25
116,71,24
116,72,27
116,73,26
116,74,26
116,75,28
116,76,24
116,77,23
116,78,23
116,79,24
116,80,25
116,81,26
116,82,27
116,83,25
116,84,25
116,85,24
116,86,24
116,87,26
116,88,22
116,89,28
116,90,28
116,91,27
116,92,25
116,93,26
116,94,27
116,95,27
116,96,25
116,97,24
116,98,21
116,99,28
117,0,29
117,1,27
117,2,26
117,3,28
117,4,26
117,5,28
117,6,23
117,7,27
117,8,26
117,9,30
117,10,28
117,11,25
117,12,24
117,13,28
117,14,26
117,15,28
117,16,29
117,17,28
117,18,28
117,19,26
117,20,23
117,21,27
117,22,25
117,23,25
117,24,26
117,25,22
117,26,26
117,27,26
117,28,30
117,29,24
117,30,26
117,31,23
117,32,25
117,33,24
117,34,26
117,35,25
117,36,27
117,37,29
117,38,24
117,39,26
117,40,29
117,41,23
117,42,26
117,43,24
117,44,25
117,45,29
117,46,22
117,47,27
117,48,23
117,49,28
117,50,23
117,51,25
117,52,25
117,53,24
117,54,27
117,55,27
117,56,26
117,57,27
117,58,30
117,59,29
117,60,26
117,61,27
117,62,24
117,63,28
117,64,23
117,65,28
117,66,28
117,67,27
117,68,28
117,69,25
117,70,25
117,71,24
117,72,28
117,73,26
117,74,27
117,75,28
117,76,25
117,77,23
117,78,23
117,79,25
117,80,25
117,81,27
117,82,27
117,83,25
117,84,25
117,85,24
117,86,24
117,87,26
117,88,23
117,89,28
117,90,29
117,91,27
117,92,25
117,93,26
117,94,27
117,95,28
117,96,25
117,97,24
117,98,22
117,99,28
118,0,29
118,1,27
118,2,26
118,3,28
118,4,26
118,5,28
118,6,23
118,7,28
118,8,26
118,9,30
118,10,28
118,11,25
118,12,24
118,13,28
118,14,26
118,15,28
118,16,29
118,17,28
118,18,28
118,19,26
118,20,24
118,21,27
118,22,25
118,23,26
118,24,26
118,25,23
118,26,26
118,27,27
118,28,30
118,29,25
118,30,26
118,31,23
118,32,25
118,33,24
118,34,26
118,35,25
118,36,27
118,37,29
118,38,24
118,39,27
118,40,29
118,41,23
118,42,27
118,43,24
118,44,25
118,45,30
118,46,22
118,47,27
118,48,23
118,49,28
118,50,24
118,51,25
118,52,25
118,53,25
118,54,27
118,55,27
118,56,26
118,57,27
118,58,31
118,59,30
118,60,26
118,61,28
118,62,25
118,63,28
118,64,23
118,65,29
118,66,28
118,67,28
118,68,28
118,69,25
118,70,25
118,71,24
118,72,28
118,73,26
118,74,27
118,75,28
118,76,25
118,77,23
118,78,23
118,79,25
118,80,26
118,81,27
118,82,28
118,83,25
